STATEFP10,COUNTYFP10,METRO,BLKGRPCE10,COUNTY_FIPS,TRACTCE10,GEOID10,GEOID10_text,County_ALAND10,frx_land,frx_HH,frx_GasSales,frx_CMV,frx_RR_wtd,frx_Hosp,frx_cropland,frx_undeveloped,frx_med_hi_devel,frx_ag,frx_grass_pasture,frx_forest,frx_IndComm_metro_medhi_devel_outstate,frx_airports,frx_Comm_metro_medhi_devel_outstate,*frx_VKT_w/o_hi_traffic_gasoline,*frx_VKT_w/o_hi_traffic_diesel,frx_SFHHs_in_undeveloped,frx_bldgs_w_boilers,frx_sfh_camp,frx_sfh,Frx_Vehicles,Frx_Boat_Water,Frx_Commercial_Industrial_Institutional_in_METRO / Frx_med_hi_development_outstate,Frx Commercial/Institutional in METRO / Frx med & hi development,Frx Industrial/Institutional in METRO / Frx med & hi development outstate,Frx construction in METRO / Frx med &hi intensity development outstate,Frx_Low_Density_OpenSpace,Frx_Low_Medium_Density_OpenSpace,(unused_don not copy)_\frx_ag_grass_pasture,frx_IndCommGovInst_metro,frx_nonres_constr_metro,frx_residential_LU_metro,frx_Comm_metro,frx_HHs_in_undeveloped,frx_nonroad_Constr_Mining,frx_water (don't use),Frx Constr,Frx_VKT_All,Frx_Low__OpenSpace_Undeveloped
27,137,OUTSTATE,7,27137,013800,271370138001,271370138001,16180692391,0.0003,0.0029,0.0000,0.0000,0.0004,0.0097,0.0003,0.0002,0.0016,0.0003,0.0003,0.0002,0.0016,0.0000,0.0016,0.001,0.002,0.0041,0.0000,0.002308509,0.003407806,0.00301,0.000,0.001611903,0.001611903,0.001611903,0.001611903,0.000313814,0.00244704,0.0003,,0.0000,0.0000,,0.0039,0.0000,0.000,0,0.001017259,0.000299882
27,137,OUTSTATE,7,27137,013800,271370138002,271370138002,16180692391,0.0001,0.0028,0.0078,0.0000,0.0033,0.0000,0.0001,0.0001,0.0017,0.0001,0.0001,0.0001,0.0019,0.0000,0.0019,0.001,0.001,0.0035,0.0000,0.002474142,0.003652312,0.00244,0.000,0.001686299,0.001686299,0.001686299,0.001686299,0.000141512,0.00139968,0.0001,,0.0000,0.0000,,0.0029,0.0000,0.000,0,0.00087722,0.000119585
27,137,OUTSTATE,7,27137,013800,271370138003,271370138003,16180692391,0.0004,0.0034,0.0000,0.0000,0.0035,0.0000,0.0001,0.0003,0.0038,0.0000,0.0000,0.0004,0.0052,0.0000,0.0052,0.001,0.002,0.0041,0.0000,0.001749498,0.002582597,0.00222,0.001,0.003781773,0.003781773,0.003781773,0.003781773,0.000404098,0.00129187,0.0000,,0.0000,0.0000,,0.0061,0.0000,0.001,0,0.001331595,0.000369135
27,137,OUTSTATE,7,27137,013900,271370139001,271370139001,16180692391,0.0080,0.0042,0.0000,0.0000,0.0034,0.0000,0.0104,0.0080,0.0011,0.0133,0.0134,0.0076,0.0008,0.0000,0.0008,0.005,0.008,0.0093,0.0000,0.003426531,0.005058223,0.00515,0.001,0.001078735,0.001078735,0.001078735,0.001078735,0.0079856,0.00909504,0.0124,,0.0000,0.0000,,0.0086,0.0000,0.001,0,0.005425365,0.008061361
27,137,OUTSTATE,7,27137,013900,271370139002,271370139002,16180692391,0.0120,0.0052,0.0000,0.0000,0.0112,0.0000,0.0096,0.0121,0.0023,0.0114,0.0113,0.0117,0.0021,0.0000,0.0021,0.009,0.015,0.0116,0.0341,0.004233992,0.006250191,0.00714,0.010,0.002293862,0.002293862,0.002293862,0.002293862,0.0119426,0.0103003,0.0079,,0.0000,0.0000,,0.0109,0.0000,0.010,0,0.009664489,0.012044327
27,137,OUTSTATE,7,27137,013900,271370139003,271370139003,16180692391,0.0050,0.0042,0.0000,0.0000,0.0000,0.0000,0.0295,0.0048,0.0006,0.0200,0.0192,0.0038,0.0002,0.0000,0.0002,0.002,0.007,0.0074,0.0000,0.002857168,0.004217733,0.00553,0.002,0.000557967,0.000557967,0.000557967,0.000557967,0.0050084,0.00977466,0.0240,,0.0000,0.0000,,0.0083,0.0000,0.002,0,0.002733339,0.005056296
27,137,OUTSTATE,7,27137,014000,271370140001,271370140001,16180692391,0.0078,0.0053,0.0000,0.0000,0.0266,0.0000,0.0003,0.0080,0.0059,0.0134,0.0142,0.0058,0.0050,0.0000,0.0050,0.002,0.001,0.0127,0.0000,0.004565257,0.006739204,0.00616,0.007,0.005926844,0.005926844,0.005926844,0.005926844,0.00780303,0.00415861,0.0178,,0.0000,0.0000,,0.0113,0.0000,0.007,0,0.001616047,0.007817966
27,137,OUTSTATE,7,27137,014000,271370140002,271370140002,16180692391,0.0012,0.0052,0.0140,0.0000,0.0005,0.0000,0.0001,0.0011,0.0032,0.0014,0.0015,0.0011,0.0025,0.0000,0.0025,0.001,0.001,0.0117,0.0000,0.004648074,0.006861457,0.00575,0.002,0.00316181,0.00316181,0.00316181,0.00316181,0.00121484,0.00298611,0.0007,,0.0000,0.0000,,0.0100,0.0000,0.002,0,0.001238454,0.001184924
27,137,OUTSTATE,7,27137,014100,271370141001,271370141001,16180692391,0.0159,0.0033,0.0234,0.0000,0.0085,0.0000,0.0056,0.0163,0.0066,0.0100,0.0102,0.0153,0.0077,0.0000,0.0077,0.004,0.008,0.0076,0.0094,0.002722591,0.004019071,0.00329,0.006,0.006584005,0.006584005,0.006584005,0.006584005,0.0159157,0.00825754,0.0160,,0.0000,0.0000,,0.0070,0.0000,0.006,0,0.004009405,0.016013516
27,137,OUTSTATE,7,27137,014100,271370141002,271370141002,16180692391,0.0002,0.0047,0.0202,0.0000,0.0000,0.0000,0.0004,0.0000,0.0053,0.0003,0.0002,0.0000,0.0048,0.0000,0.0048,0.001,0.001,0.0028,0.0024,0.004140823,0.006112656,0.00451,0.000,0.005319281,0.005319281,0.005319281,0.005319281,0.000188016,0.00244511,0.0004,,0.0000,0.0000,,0.0024,0.0000,0.000,0,0.000622726,0.000116279
27,137,OUTSTATE,7,27137,015100,271370151001,271370151001,16180692391,0.0223,0.0042,0.0000,0.0000,0.0094,0.0000,0.0762,0.0223,0.0015,0.0587,0.0566,0.0202,0.0027,0.0001,0.0027,0.007,0.009,0.0089,0.0000,0.003302306,0.004874843,0.00498,0.002,0.001525108,0.001525108,0.001525108,0.001525108,0.0222467,0.0241084,0.0636,,0.0000,0.0000,,0.0086,0.0000,0.002,0,0.007437142,0.022475721
27,137,OUTSTATE,7,27137,015100,271370151002,271370151002,16180692391,0.0303,0.0038,0.0000,0.0000,0.0000,0.0000,0.0284,0.0308,0.0026,0.0319,0.0332,0.0313,0.0023,0.0000,0.0023,0.005,0.009,0.0089,0.0000,0.00321949,0.00475259,0.00473,0.005,0.002628642,0.002628642,0.002628642,0.002628642,0.0302387,0.0230668,0.0254,,0.0000,0.0000,,0.0079,0.0000,0.005,0,0.005450325,0.030539563
27,137,OUTSTATE,7,27137,015100,271370151003,271370151003,16180692391,0.0094,0.0033,0.0000,0.0000,0.0046,0.0000,0.0163,0.0094,0.0037,0.0135,0.0131,0.0091,0.0042,0.0000,0.0042,0.009,0.016,0.0078,0.0024,0.002888224,0.004263578,0.00447,0.003,0.003744575,0.003744575,0.003744575,0.003744575,0.00938536,0.010152,0.0139,,0.0000,0.0000,,0.0068,0.0000,0.003,0,0.009707215,0.009439717
27,137,OUTSTATE,7,27137,015100,271370151004,271370151004,16180692391,0.0092,0.0034,0.0000,0.0000,0.0000,0.0000,0.0041,0.0092,0.0016,0.0052,0.0053,0.0097,0.0005,0.0000,0.0005,0.005,0.006,0.0080,0.0000,0.002950336,0.004355268,0.00456,0.010,0.001611903,0.001611903,0.001611903,0.001611903,0.00922332,0.0104716,0.0034,,0.0000,0.0000,,0.0070,0.0000,0.010,0,0.004829398,0.009303231
27,137,OUTSTATE,7,27137,015200,271370152001,271370152001,16180692391,0.0054,0.0042,0.0062,0.0000,0.0079,0.0000,0.0007,0.0054,0.0027,0.0019,0.0020,0.0048,0.0018,0.0000,0.0018,0.008,0.013,0.0091,0.0000,0.003333363,0.004920688,0.00479,0.008,0.002727836,0.002727836,0.002727836,0.002727836,0.00534829,0.00544085,0.0010,,0.0000,0.0000,,0.0086,0.0000,0.008,0,0.008060086,0.005369496
27,137,OUTSTATE,7,27137,015200,271370152002,271370152002,16180692391,0.0125,0.0036,0.0000,0.0000,0.0080,0.0000,0.0036,0.0125,0.0077,0.0054,0.0056,0.0123,0.0071,0.0000,0.0071,0.016,0.023,0.0078,0.0082,0.002857168,0.004217733,0.00461,0.003,0.00766274,0.00766274,0.00766274,0.00766274,0.0125022,0.0127974,0.0031,,0.0000,0.0000,,0.0075,0.0000,0.003,0,0.016149159,0.012551601
27,137,OUTSTATE,7,27137,015200,271370152003,271370152003,16180692391,0.0083,0.0033,0.0125,0.0000,0.0134,0.0000,0.0134,0.0083,0.0012,0.0117,0.0115,0.0083,0.0011,0.0001,0.0011,0.006,0.011,0.0073,0.0000,0.002712239,0.00400379,0.00453,0.001,0.001227526,0.001227526,0.001227526,0.001227526,0.00832166,0.00919323,0.0102,,0.0000,0.0000,,0.0069,0.0000,0.001,0,0.006564336,0.00839734
27,137,OUTSTATE,7,27137,015200,271370152004,271370152004,16180692391,0.0196,0.0071,0.0872,0.0000,0.0182,0.0093,0.0389,0.0196,0.0118,0.0391,0.0386,0.0186,0.0139,0.0052,0.0139,0.013,0.020,0.0132,0.0000,0.004875819,0.007197653,0.00804,0.008,0.011804092,0.011804092,0.011804092,0.011804092,0.019556,0.0197938,0.0307,,0.0000,0.0000,,0.0148,0.0000,0.008,0,0.013390557,0.019644339
27,137,OUTSTATE,7,27137,015300,271370153001,271370153001,16180692391,0.0003,0.0049,0.0000,0.0000,0.0014,0.0000,0.0000,0.0001,0.0060,0.0001,0.0001,0.0001,0.0071,0.0000,0.0071,0.001,0.001,0.0039,0.0012,0.003498995,0.005165195,0.00515,0.001,0.005988841,0.005988841,0.005988841,0.005988841,0.000293287,0.00323063,0.0002,,0.0000,0.0000,,0.0042,0.0000,0.001,0,0.001204423,0.000218505
27,137,OUTSTATE,7,27137,015300,271370153002,271370153002,16180692391,0.0000,0.0040,0.0156,0.0000,0.0000,0.0166,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0064,0.0000,0.0064,0.001,0.001,0.0000,0.0012,0.00246379,0.00363703,0.00298,0.000,0.004463732,0.004463732,0.004463732,0.004463732,3.86E-05,0.000469769,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001137882,6.15E-06
27,137,OUTSTATE,7,27137,015300,271370153003,271370153003,16180692391,0.0001,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0035,0.0004,0.0035,0.000,0.000,0.0000,0.0012,0.002681183,0.003957945,0.00338,0.000,0.003384997,0.003384997,0.003384997,0.003384997,7.88E-05,0.001211,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.000474909,3.58E-05
27,137,OUTSTATE,7,27137,015300,271370153004,271370153004,16180692391,0.0001,0.0033,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0062,0.0000,0.0062,0.001,0.001,0.0002,0.0047,0.00246379,0.00363703,0.00336,0.000,0.004513329,0.004513329,0.004513329,0.004513329,9.23E-05,0.00130727,0.0000,,0.0000,0.0000,,0.0002,0.0000,0.000,0,0.000879019,3.51E-05
27,137,OUTSTATE,7,27137,015300,271370153005,271370153005,16180692391,0.0002,0.0027,0.0153,0.0000,0.0000,0.0000,0.0001,0.0000,0.0088,0.0000,0.0000,0.0000,0.0088,0.0000,0.0088,0.002,0.001,0.0013,0.0000,0.001718442,0.002536752,0.00254,0.000,0.008778673,0.008778673,0.008778673,0.008778673,0.000194919,0.00217557,0.0001,,0.0000,0.0000,,0.0016,0.0000,0.000,0,0.001741796,9.94E-05
27,137,OUTSTATE,7,27137,015400,271370154001,271370154001,16180692391,0.0099,0.0056,0.0078,0.0023,0.0053,0.0000,0.0013,0.0099,0.0058,0.0042,0.0041,0.0104,0.0081,0.0175,0.0081,0.008,0.007,0.0127,0.0000,0.004658426,0.006876738,0.0066,0.020,0.005778053,0.005778053,0.005778053,0.005778053,0.0098465,0.00968995,0.0034,,0.0000,0.0000,,0.0117,0.0000,0.020,0,0.007564633,0.009889126
27,137,OUTSTATE,7,27137,015400,271370154002,271370154002,16180692391,0.0257,0.0053,0.0000,0.0000,0.0047,0.0000,0.0026,0.0263,0.0028,0.0219,0.0231,0.0272,0.0024,0.0000,0.0024,0.009,0.011,0.0124,0.0000,0.004472089,0.006601669,0.00625,0.051,0.002777433,0.002777433,0.002777433,0.002777433,0.0256301,0.0144242,0.0089,,0.0000,0.0000,,0.0112,0.0000,0.051,0,0.009427435,0.025880783
27,137,OUTSTATE,7,27137,015400,271370154003,271370154003,16180692391,0.0098,0.0035,0.0000,0.0000,0.0054,0.0000,0.0019,0.0100,0.0017,0.0084,0.0088,0.0103,0.0029,0.0001,0.0029,0.004,0.010,0.0086,0.0000,0.003115969,0.004599774,0.00462,0.009,0.0016739,0.0016739,0.0016739,0.0016739,0.00980608,0.00667496,0.0018,,0.0000,0.0000,,0.0075,0.0000,0.009,0,0.004223246,0.009891239
27,137,OUTSTATE,7,27137,015400,271370154004,271370154004,16180692391,0.0029,0.0039,0.0000,0.0000,0.0018,0.0000,0.0010,0.0027,0.0046,0.0009,0.0008,0.0029,0.0055,0.0030,0.0055,0.004,0.006,0.0070,0.0000,0.002701887,0.003988508,0.00382,0.027,0.004612523,0.004612523,0.004612523,0.004612523,0.00287292,0.00515976,0.0010,,0.0000,0.0000,,0.0077,0.0000,0.027,0,0.003656432,0.002853334
27,137,OUTSTATE,7,27137,015500,271370155001,271370155001,16180692391,0.1334,0.0050,0.0047,0.5462,0.0266,0.0000,0.0110,0.1390,0.0151,0.0603,0.0624,0.1475,0.0079,0.0001,0.0079,0.014,0.012,0.0105,0.0012,0.003706037,0.005470827,0.00449,0.268,0.015114693,0.015114693,0.015114693,0.015114693,0.133003,0.0258662,0.0363,,0.0000,0.0000,,0.0109,0.0000,0.268,0,0.013506208,0.134282853
27,137,OUTSTATE,7,27137,015500,271370155002,271370155002,16180692391,0.1388,0.0074,0.0078,0.3254,0.0000,0.0000,0.0011,0.1447,0.0064,0.0161,0.0167,0.1568,0.0024,0.0163,0.0024,0.006,0.008,0.0178,0.2068,0.070820815,0.009306519,0.00779,0.235,0.006398016,0.006398016,0.006398016,0.006398016,0.138236,0.0238928,0.0087,,0.0000,0.0000,,0.0159,0.0000,0.235,0,0.006124898,0.139702129
27,137,OUTSTATE,7,27137,015500,271370155003,271370155003,16180692391,0.0452,0.0043,0.0016,0.0000,0.0276,0.0000,0.0175,0.0465,0.0110,0.0431,0.0441,0.0477,0.0011,0.0020,0.0011,0.012,0.017,0.0084,0.0000,0.003012449,0.004446957,0.00458,0.018,0.010960942,0.010960942,0.010960942,0.010960942,0.0450956,0.0200403,0.0237,,0.0000,0.0000,,0.0091,0.0000,0.018,0,0.012082214,0.045448062
27,137,OUTSTATE,7,27137,015500,271370155004,271370155004,16180692391,0.0273,0.0046,0.0031,0.0000,0.0000,0.0000,0.0104,0.0278,0.0043,0.0193,0.0190,0.0290,0.0012,0.0001,0.0012,0.008,0.012,0.0110,0.0000,0.003964838,0.005852868,0.00519,0.046,0.00432734,0.00432734,0.00432734,0.00432734,0.0272176,0.0174354,0.0100,,0.0000,0.0000,,0.0098,0.0000,0.046,0,0.008498995,0.027458814
27,137,OUTSTATE,7,27137,015600,271370156001,271370156001,16180692391,0.0003,0.0051,0.0082,0.0020,0.0037,0.0000,0.0000,0.0000,0.0355,0.0000,0.0000,0.0000,0.0398,0.0000,0.0398,0.016,0.009,0.0000,0.0000,0.000838517,0.001237813,0.002,0.002,0.035474272,0.035474272,0.035474272,0.035474272,0.000281297,0.00349824,0.0000,,0.0000,0.0000,,0.0002,0.0000,0.002,0,0.015476819,6.07E-05
27,137,OUTSTATE,7,27137,015600,271370156002,271370156002,16180692391,0.0002,0.0044,0.0225,0.0022,0.0023,0.0000,0.0000,0.0000,0.0167,0.0000,0.0000,0.0000,0.0166,0.0000,0.0166,0.010,0.006,0.0004,0.0035,0.00221534,0.003270271,0.00305,0.001,0.016714197,0.016714197,0.016714197,0.016714197,0.000168215,0.00200037,0.0000,,0.0000,0.0000,,0.0006,0.0000,0.001,0,0.010039206,4.02E-05
27,137,OUTSTATE,7,27137,015600,271370156003,271370156003,16180692391,0.0001,0.0062,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0064,0.0000,0.0064,0.003,0.002,0.0000,0.0024,0.002608718,0.003850973,0.00437,0.000,0.006732796,0.006732796,0.006732796,0.006732796,6.32E-05,0.000720056,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.002572854,4.78E-06
27,137,OUTSTATE,7,27137,015700,271370157001,271370157001,16180692391,0.0000,0.0048,0.0078,0.0000,0.0000,0.0017,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0021,0.0000,0.0021,0.001,0.000,0.0000,0.0212,0.001677033,0.002475626,0.00392,0.000,0.002380657,0.002380657,0.002380657,0.002380657,4.35E-05,0.000673849,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.000538156,2.03E-05
27,137,OUTSTATE,7,27137,015700,271370157002,271370157002,16180692391,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0069,0.0000,0.0069,0.001,0.000,0.0000,0.0717,0,0,0.00004,0.000,0.005914445,0.005914445,0.005914445,0.005914445,9.42E-05,0.00133422,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.000691081,3.21E-05
27,137,OUTSTATE,7,27137,015700,271370157003,271370157003,16180692391,0.0000,0.0008,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0006,0.0002,0.0002,0.0000,0.0005,0.0000,0.0005,0.000,0.000,0.0008,0.0094,0.00070394,0.001039152,0.00108,0.000,0.000619963,0.000619963,0.000619963,0.000619963,4.15E-05,0.000465919,0.0000,,0.0000,0.0000,,0.0007,0.0000,0.000,0,0.000438079,3.28E-05
27,137,OUTSTATE,7,27137,015700,271370157004,271370157004,16180692391,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0004,0.0000,0.0004,0.001,0.001,0.0000,0.0000,0.003478291,0.005134631,0.00458,0.000,0.001971482,0.001971482,0.001971482,0.001971482,5.35E-05,0.000831723,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001416125,2.53E-05
27,137,OUTSTATE,7,27137,015800,271370158001,271370158001,16180692391,0.0000,0.0023,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0009,0.0000,0.0009,0.002,0.001,0.0000,0.0000,0.001884074,0.002781259,0.00217,0.000,0.001983881,0.001983881,0.001983881,0.001983881,5.86E-05,0.000966492,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001940788,3.30E-05
27,137,OUTSTATE,7,27137,015800,271370158002,271370158002,16180692391,0.0005,0.0058,0.0202,0.0004,0.0061,0.0000,0.0000,0.0000,0.0476,0.0002,0.0002,0.0000,0.0408,0.0000,0.0408,0.021,0.012,0.0006,0.0259,0.002939984,0.004339986,0.00425,0.002,0.047613143,0.047613143,0.047613143,0.047613143,0.000605648,0.00739501,0.0001,,0.0000,0.0000,,0.0009,0.0000,0.002,0,0.020256291,0.000166428
27,137,OUTSTATE,7,27137,015800,271370158003,271370158003,16180692391,0.0000,0.0048,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0007,0.0000,0.0007,0.001,0.001,0.0000,0.0000,0.00387167,0.005715334,0.00395,0.000,0.002727836,0.002727836,0.002727836,0.002727836,5.21E-05,0.000689252,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001326256,1.30E-05
27,137,OUTSTATE,7,27137,015800,271370158004,271370158004,16180692391,0.0000,0.0040,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0016,0.0000,0.0016,0.002,0.001,0.0000,0.0000,0.003333363,0.004920688,0.00359,0.000,0.003124613,0.003124613,0.003124613,0.003124613,5.28E-05,0.000716205,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001535512,1.50E-05
27,137,OUTSTATE,7,27137,015800,271370158005,271370158005,16180692391,0.0000,0.0052,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0027,0.0000,0.0000,0.0000,0.0006,0.0000,0.0006,0.002,0.001,0.0000,0.0000,0.002836464,0.00418717,0.0035,0.000,0.002715437,0.002715437,0.002715437,0.002715437,4.54E-05,0.000571809,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,0,0.001646633,8.63E-06
27,137,OUTSTATE,7,27137,990100,271379901000,271379901000,16180692391,0.0000,0.0000,0.0000,0.0535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0,0,0,0.000,0,0,0,0,,,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.000,,,
27,139,METRO,9,27139,080100,271390801001,271390801001,923268376,0.0026,0.0077,0.0000,0.0264,0.0527,0.0000,0.0006,0.0008,0.0175,0.0006,0.0005,0.0018,0.0281,0.0000,0.0155,0.011,0.011,0.0033,0.0078,0.005205011,0.005205011,0.00723,0.005,0.031255755,0.042580731,0.007151303,0.073159396,0.0026027,0.00819834,0.0006,0.0281,0.0000,0.0088,0.0155,0.0051,0.0140,0.005,0.073159396,0.01129408,0.001610541
27,139,METRO,9,27139,080100,271390801002,271390801002,923268376,0.0008,0.0100,0.0385,0.0000,0.0094,0.0000,0.0000,0.0003,0.0053,0.0001,0.0004,0.0010,0.0000,0.0000,0.0062,0.005,0.009,0.0033,0.0006,0.00428648,0.00428648,0.00684,0.000,0.003699743,0.00126504,0.006203622,0.071856504,0.000995779,0.0028826,0.0003,0.0000,0.0096,0.0097,0.0062,0.0080,0.0048,0.000,0.071856504,0.005164947,0.000516271
27,139,METRO,9,27139,080201,271390802011,271390802011,923268376,0.0038,0.0062,0.0142,0.0739,0.0330,0.0000,0.0004,0.0015,0.0234,0.0005,0.0009,0.0054,0.0409,0.0000,0.0084,0.018,0.015,0.0054,0.0246,0.006888985,0.006888985,0.00728,0.040,0.031803144,0.040495287,0.007859969,0.010061411,0.00409126,0.011926,0.0009,0.0409,0.0217,0.0155,0.0084,0.0050,0.0313,0.040,0.010061411,0.017945526,0.002518504
27,139,METRO,9,27139,080201,271390802012,271390802012,923268376,0.0064,0.0109,0.0000,0.0000,0.0048,0.0000,0.0008,0.0036,0.0329,0.0009,0.0020,0.0144,0.0275,0.0000,0.0177,0.030,0.024,0.0135,0.0407,0.011940908,0.011940908,0.0115,0.000,0.03275817,0.046034043,0.007303839,0.008758519,0.00697556,0.0163967,0.0015,0.0275,0.0324,0.0170,0.0177,0.0129,0.0299,0.000,0.008758519,0.029796235,0.004764283
27,139,METRO,9,27139,080202,271390802021,271390802021,923268376,0.0028,0.0205,0.0000,0.0000,0.0000,0.0000,0.0003,0.0005,0.0161,0.0003,0.0006,0.0014,0.0000,0.0000,0.0155,0.006,0.007,0.0086,0.0072,0.021942694,0.021942694,0.02185,0.000,0.005795285,0.001880222,0.008595591,0.012661158,0.00341585,0.012729,0.0004,0.0000,0.0074,0.0262,0.0155,0.0083,0.0037,0.000,0.012661158,0.00611443,0.001950606
27,139,METRO,9,27139,080202,271390802022,271390802022,923268376,0.0029,0.0126,0.0142,0.0000,0.0000,0.0000,0.0011,0.0014,0.0139,0.0011,0.0022,0.0026,0.0000,0.0000,0.0155,0.010,0.008,0.0127,0.0078,0.013165616,0.013165616,0.01238,0.004,0.008060389,0.00432895,0.012685083,0.00485588,0.00335463,0.00929505,0.0016,0.0000,0.0136,0.0088,0.0155,0.0127,0.0068,0.004,0.00485588,0.009788502,0.002233433
27,139,METRO,9,27139,080203,271390802031,271390802031,923268376,0.0018,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,0.007,0.006,0.0001,0.0018,0.020615926,0.020615926,0.01989,0.000,0.006678351,0.006875437,0.010800903,0.00485588,0.0024568,0.010164,0.0000,0.0000,0.0024,0.0088,0.0155,0.0001,0.0012,0.000,0.00485588,0.006754051,0.001115594
27,139,METRO,9,27139,080203,271390802032,271390802032,923268376,0.0027,0.0157,0.0245,0.0000,0.0000,0.0000,0.0000,0.0004,0.0059,0.0000,0.0000,0.0019,0.0191,0.0000,0.0062,0.004,0.004,0.0050,0.0006,0.017554155,0.017554155,0.0168,0.000,0.006263737,0.006255418,0.010502853,0.00485588,0.00296081,0.0136519,0.0000,0.0191,0.0000,0.0088,0.0062,0.0046,0.0096,0.000,0.00485588,0.004400556,0.002525238
27,139,METRO,9,27139,080203,271390802033,271390802033,923268376,0.0011,0.0112,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.003,0.003,0.0000,0.0000,0.012298114,0.012298114,0.01197,0.000,0.000376297,0.000561974,0.000525223,0.071856504,0.00135185,0.00610081,0.0000,0.0000,0.0000,0.0085,0.0000,0.0000,0.0000,0.000,0.071856504,0.002992669,0.000797975
27,139,METRO,9,27139,080203,271390802034,271390802034,923268376,0.0008,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0000,0.0000,0.0161,0.0000,0.0062,0.001,0.002,0.0000,0.0036,0.007118618,0.007118618,0.0094,0.000,0.009005608,0.011523576,0.009064624,0.00485588,0.000948847,0.0038175,0.0000,0.0161,0.0000,0.0181,0.0062,0.0000,0.0081,0.000,0.00485588,0.001107382,0.000386081
27,139,METRO,9,27139,080204,271390802041,271390802041,923268376,0.0021,0.0165,0.0129,0.0000,0.0000,0.0000,0.0001,0.0003,0.0138,0.0001,0.0002,0.0012,0.0000,0.0000,0.0219,0.012,0.010,0.0055,0.0251,0.017809303,0.017809303,0.01401,0.001,0.011255561,0.007628071,0.018830212,0.008758519,0.00239966,0.0090853,0.0002,0.0000,0.0207,0.0193,0.0219,0.0053,0.0103,0.001,0.008758519,0.011742467,0.001313124
27,139,METRO,9,27139,080204,271390802042,271390802042,923268376,0.0033,0.0049,0.0000,0.0000,0.0000,0.0000,0.0018,0.0027,0.0069,0.0018,0.0022,0.0059,0.0000,0.0000,0.0155,0.004,0.005,0.0092,0.0006,0.005460159,0.005460159,0.00587,0.004,0.005772033,0.008039259,0.009497873,0.008758519,0.00336075,0.00537567,0.0017,0.0000,0.0009,0.0193,0.0155,0.0085,0.0004,0.004,0.008758519,0.004266049,0.003028041
27,139,METRO,9,27139,080205,271390802051,271390802051,923268376,0.0069,0.0146,0.0000,0.0000,0.0000,0.0000,0.0027,0.0054,0.0128,0.0028,0.0060,0.0157,0.0000,0.0000,0.0094,0.010,0.009,0.0258,0.0006,0.016354961,0.016354961,0.01577,0.008,0.002790145,0.004123885,0.004678434,0.008758519,0.00735407,0.0139636,0.0047,0.0000,0.0232,0.0088,0.0094,0.0240,0.0116,0.008,0.008758519,0.010381362,0.006522971
